Category,Make,Model,Year,Trim,Min Price,Max Price
Car,Volkswagen,Phaeton,2010,3.6L,"Rs. 8,85,380","Rs. 9,40,146"
Car,Volkswagen,Phaeton,2009,3.6L,"Rs. 8,63,280","Rs. 9,16,678"
Car,Volkswagen,Polo,2022,Comfortline 1.0L MPI,"Rs. 5,70,460","Rs. 6,05,746"
Car,Volkswagen,Polo,2022,Comfortline 1.0L TSI,"Rs. 6,01,452","Rs. 6,38,656"
Car,Volkswagen,Polo,2022,Comfortline 1.0L TSI AT,"Rs. 6,83,849","Rs. 7,26,149"
Car,Volkswagen,Polo,2022,GT TSI,"Rs. 7,67,368","Rs. 8,14,834"
Car,Volkswagen,Polo,2022,HIGHLINE PLUS 1.0L TSI,"Rs. 6,87,535","Rs. 7,30,063"
Car,Volkswagen,Polo,2022,HIGHLINE PLUS 1.0L TSI AT,"Rs. 7,61,396","Rs. 8,08,492"
Car,Volkswagen,Polo,2022,TRENDLINE 1.0L MPI,"Rs. 4,97,645","Rs. 5,28,427"
Car,Volkswagen,Polo,2021,Comfortline 1.0L MPI,"Rs. 4,76,090","Rs. 5,05,538"
Car,Volkswagen,Polo,2021,Comfortline 1.0L TSI,"Rs. 4,95,625","Rs. 5,26,283"
Car,Volkswagen,Polo,2021,Comfortline 1.0L TSI AT,"Rs. 5,67,258","Rs. 6,02,346"
Car,Volkswagen,Polo,2021,COMFORTLINE PLUS 1.0L MPI,"Rs. 4,66,945","Rs. 4,95,829"
Car,Volkswagen,Polo,2021,GT TSI,"Rs. 6,64,223","Rs. 7,05,309"
Car,Volkswagen,Polo,2021,HIGHLINE PLUS 1.0L TSI,"Rs. 5,65,956","Rs. 6,00,964"
Car,Volkswagen,Polo,2021,HIGHLINE PLUS 1.0L TSI AT,"Rs. 6,38,240","Rs. 6,77,718"
Car,Volkswagen,Polo,2021,LIMITED TSI EDITION,"Rs. 4,61,983","Rs. 4,90,559"
Car,Volkswagen,Polo,2021,TRENDLINE 1.0L MPI,"Rs. 4,14,550","Rs. 4,40,192"
Car,Volkswagen,Polo,2020,COMFORTLINE 1.0 PETOL,"Rs. 4,08,132","Rs. 4,33,378"
Car,Volkswagen,Polo,2020,COMFORTLINE 1.5L (D),"Rs. 5,22,055","Rs. 5,54,347"
Car,Volkswagen,Polo,2020,COMFORTLINE PLUS 1.0L MPI,"Rs. 4,09,087","Rs. 4,34,391"
Car,Volkswagen,Polo,2020,HIGHLINE PLUS 1.0L TSI,"Rs. 4,82,820","Rs. 5,12,686"
Car,Volkswagen,Polo,2020,HIGHLINE PLUS 1.0L TSI AT,"Rs. 5,47,469","Rs. 5,81,333"
Car,Volkswagen,Polo,2020,HIGHLINE PLUS 1.5 DIESEL,"Rs. 5,69,762","Rs. 6,05,004"
Car,Volkswagen,Polo,2020,LIMITED TSI EDITION,"Rs. 4,74,817","Rs. 5,04,187"
Car,Volkswagen,Polo,2020,RED AND WHITE EDITION,"Rs. 5,45,468","Rs. 5,79,208"
Car,Volkswagen,Polo,2020,TRENDLINE 1.0 PETROL,"Rs. 3,41,353","Rs. 3,62,467"
Car,Volkswagen,Polo,2020,TRENDLINE 1.5L (D),"Rs. 4,52,285","Rs. 4,80,261"
Car,Volkswagen,Polo,2019,COMFORTLINE 1.0 PETOL,"Rs. 3,62,614","Rs. 3,85,044"
Car,Volkswagen,Polo,2019,COMFORTLINE 1.5L (D),"Rs. 4,60,462","Rs. 4,88,944"
Car,Volkswagen,Polo,2019,CUP EDITION DIESEL,"Rs. 4,68,668","Rs. 4,97,658"
Car,Volkswagen,Polo,2019,CUP EDITION PETROL,"Rs. 3,57,682","Rs. 3,79,806"
Car,Volkswagen,Polo,2019,GT TDI,"Rs. 5,42,561","Rs. 5,76,121"
Car,Volkswagen,Polo,2019,GT TDI SPORT,"Rs. 5,37,515","Rs. 5,70,763"
Car,Volkswagen,Polo,2019,GT TSI,"Rs. 5,27,648","Rs. 5,60,286"
Car,Volkswagen,Polo,2019,GT TSI SPORT,"Rs. 5,17,158","Rs. 5,49,148"
Car,Volkswagen,Polo,2019,HIGHLINE 1.0 PLUS,"Rs. 4,18,090","Rs. 4,43,952"
Car,Volkswagen,Polo,2019,Highline 1.0 Plus Connect Edition,"Rs. 4,01,821","Rs. 4,26,675"
Car,Volkswagen,Polo,2019,HIGHLINE PLUS 1.5 DIESEL,"Rs. 5,11,848","Rs. 5,43,508"
Car,Volkswagen,Polo,2019,Highline Plus 1.5 Diesel Connect Edition,"Rs. 4,99,000","Rs. 5,29,866"
Car,Volkswagen,Polo,2019,TRENDLINE 1.0 PETROL,"Rs. 3,16,221","Rs. 3,35,781"
Car,Volkswagen,Polo,2019,TRENDLINE 1.5L (D),"Rs. 4,10,110","Rs. 4,35,478"
Car,Volkswagen,Polo,2018,COMFORTLINE 1.0 PETOL,"Rs. 3,19,322","Rs. 3,39,074"
Car,Volkswagen,Polo,2018,Comfortline 1.2L (P),"Rs. 3,03,887","Rs. 3,22,685"
Car,Volkswagen,Polo,2018,COMFORTLINE 1.5L (D),"Rs. 4,07,040","Rs. 4,32,218"
Car,Volkswagen,Polo,2018,GT TDI,"Rs. 4,74,422","Rs. 5,03,768"
Car,Volkswagen,Polo,2018,GT TDI SPORT,"Rs. 4,83,947","Rs. 5,13,881"
Car,Volkswagen,Polo,2018,GT TSI,"Rs. 4,68,428","Rs. 4,97,402"
Car,Volkswagen,Polo,2018,GT TSI SPORT,"Rs. 4,65,488","Rs. 4,94,282"
Car,Volkswagen,Polo,2018,HIGHLINE 1.0 PETROL,"Rs. 3,54,255","Rs. 3,76,167"
Car,Volkswagen,Polo,2018,HIGHLINE 1.0 PLUS,"Rs. 3,65,172","Rs. 3,87,760"
Car,Volkswagen,Polo,2018,Highline 1.0 Plus Connect Edition,"Rs. 3,64,355","Rs. 3,86,893"
Car,Volkswagen,Polo,2018,HIGHLINE 1.2L (P),"Rs. 3,52,984","Rs. 3,74,818"
Car,Volkswagen,Polo,2018,HIGHLINE PLUS 1.2 PETROL,"Rs. 3,62,951","Rs. 3,85,401"
Car,Volkswagen,Polo,2018,HIGHLINE PLUS 1.5 DIESEL,"Rs. 4,50,804","Rs. 4,78,688"
Car,Volkswagen,Polo,2018,Highline Plus 1.5 Diesel Connect Edition,"Rs. 4,52,474","Rs. 4,80,462"
Car,Volkswagen,Polo,2018,PACE 1.0,"Rs. 2,91,238","Rs. 3,09,252"
Car,Volkswagen,Polo,2018,TRENDLINE 1.0 PETROL,"Rs. 2,77,705","Rs. 2,94,883"
Car,Volkswagen,Polo,2018,TRENDLINE 1.2L (P),"Rs. 2,68,573","Rs. 2,85,185"
Car,Volkswagen,Polo,2018,TRENDLINE 1.5L (D),"Rs. 3,61,849","Rs. 3,84,231"
Car,Volkswagen,Polo,2017,1.2 MPI ANNIVERSARY EDITION,"Rs. 2,57,751","Rs. 2,73,695"
Car,Volkswagen,Polo,2017,ALLSTAR 1.2L (P),"Rs. 3,27,320","Rs. 3,47,566"
Car,Volkswagen,Polo,2017,ALLSTAR 1.5L (D),"Rs. 4,04,295","Rs. 4,29,303"
Car,Volkswagen,Polo,2017,Comfortline 1.2L (P),"Rs. 2,68,339","Rs. 2,84,937"
Car,Volkswagen,Polo,2017,COMFORTLINE 1.5L (D),"Rs. 3,57,574","Rs. 3,79,692"
Car,Volkswagen,Polo,2017,GT TDI,"Rs. 4,18,858","Rs. 4,44,766"
Car,Volkswagen,Polo,2017,GT TDI SPORT,"Rs. 4,30,064","Rs. 4,56,666"
Car,Volkswagen,Polo,2017,GT TSI,"Rs. 4,07,424","Rs. 4,32,626"
Car,Volkswagen,Polo,2017,GT TSI SPORT,"Rs. 4,18,459","Rs. 4,44,343"
Car,Volkswagen,Polo,2017,HIGHLINE 1.2L (P),"Rs. 3,11,837","Rs. 3,31,125"
Car,Volkswagen,Polo,2017,HIGHLINE 1.5L (D),"Rs. 3,88,596","Rs. 4,12,632"
Car,Volkswagen,Polo,2017,HIGHLINE PLUS 1.2 PETROL,"Rs. 3,25,112","Rs. 3,45,222"
Car,Volkswagen,Polo,2017,Highline Plus 1.5 Diesel,"Rs. 3,99,362","Rs. 4,24,064"
Car,Volkswagen,Polo,2017,TRENDLINE 1.2L (P),"Rs. 2,38,984","Rs. 2,53,766"
Car,Volkswagen,Polo,2017,TRENDLINE 1.5L (D),"Rs. 3,12,994","Rs. 3,32,354"
Car,Volkswagen,Polo,2016,ALLSTAR 1.2L (P),"Rs. 3,06,053","Rs. 3,24,985"
Car,Volkswagen,Polo,2016,ALLSTAR 1.5L (D),"Rs. 3,73,272","Rs. 3,96,362"
Car,Volkswagen,Polo,2016,Comfortline 1.2L (P),"Rs. 2,43,450","Rs. 2,58,508"
Car,Volkswagen,Polo,2016,COMFORTLINE 1.5L (D),"Rs. 3,30,498","Rs. 3,50,942"
Car,Volkswagen,Polo,2016,GT TDI,"Rs. 3,86,419","Rs. 4,10,321"
Car,Volkswagen,Polo,2015,GT TDI,"Rs. 3,42,491","Rs. 3,63,675"
Car,Volkswagen,Polo,2015,GT TSI,"Rs. 3,33,472","Rs. 3,54,100"
Car,Volkswagen,Polo,2015,HIGHLINE 1.2L (P),"Rs. 2,51,157","Rs. 2,66,693"
Car,Volkswagen,Polo,2015,HIGHLINE 1.5L (D),"Rs. 3,08,892","Rs. 3,27,998"
Car,Volkswagen,Polo,2015,TRENDLINE 1.2L (P),"Rs. 1,97,750","Rs. 2,09,982"
Car,Volkswagen,Polo,2015,TRENDLINE 1.5L (D),"Rs. 2,57,169","Rs. 2,73,077"
Car,Volkswagen,Polo,2014,Comfortline 1.2l (d),"Rs. 2,44,922","Rs. 2,60,072"
Car,Volkswagen,Polo,2014,Comfortline 1.2L (P),"Rs. 1,93,582","Rs. 2,05,556"
Car,Volkswagen,Polo,2014,COMFORTLINE 1.5L (D),"Rs. 2,44,922","Rs. 2,60,072"
Car,Volkswagen,Polo,2014,GT TDI,"Rs. 2,94,902","Rs. 3,13,144"
Car,Volkswagen,Polo,2014,GT TSI,"Rs. 2,87,136","Rs. 3,04,898"
Car,Volkswagen,Polo,2014,HIGHLINE 1.2L (P),"Rs. 2,09,627","Rs. 2,22,593"
Car,Volkswagen,Polo,2014,HIGHLINE 1.5L (D),"Rs. 2,58,055","Rs. 2,74,017"
Car,Volkswagen,Polo,2014,TRENDLINE 1.2L (D),"Rs. 2,19,592","Rs. 2,33,176"
Car,Volkswagen,Polo,2014,TRENDLINE 1.2L (P),"Rs. 1,71,093","Rs. 1,81,677"
Car,Volkswagen,Polo,2014,TRENDLINE 1.5L (D),"Rs. 2,19,959","Rs. 2,33,565"
Car,Volkswagen,Polo,2013,Comfortline 1.2l (d),"Rs. 74,100","Rs. 78,684"
Car,Volkswagen,Polo,2013,Comfortline 1.2L (P),"Rs. 1,67,946","Rs. 1,78,334"
Car,Volkswagen,Polo,2013,GT TDI,"Rs. 88,726","Rs. 94,214"
Car,Volkswagen,Polo,2013,GT TSI,"Rs. 2,55,267","Rs. 2,71,057"
Car,Volkswagen,Polo,2013,HIGHLINE 1.2L (P),"Rs. 1,90,750","Rs. 2,02,548"
Car,Volkswagen,Polo,2013,TRENDLINE 1.2L (D),"Rs. 65,942","Rs. 70,020"
Car,Volkswagen,Polo,2013,TRENDLINE 1.2L (P),"Rs. 1,52,836","Rs. 1,62,290"
Car,Volkswagen,Polo,2012,Comfortline 1.2l (d),"Rs. 71,250","Rs. 75,658"
Car,Volkswagen,Polo,2012,Comfortline 1.2L (P),"Rs. 1,56,381","Rs. 1,66,055"
Car,Volkswagen,Polo,2012,HIGHLINE 1.2L (P),"Rs. 1,76,760","Rs. 1,87,694"
Car,Volkswagen,Polo,2011,Comfortline 1.2L (P),"Rs. 1,37,514","Rs. 1,46,020"
Car,Volkswagen,Polo,2011,HIGHLINE 1.2L (P),"Rs. 1,61,351","Rs. 1,71,331"
Car,Volkswagen,Polo,2011,HIGHLINE 1.6L (P),"Rs. 1,75,825","Rs. 1,86,701"
Car,Volkswagen,Polo,2011,Highline1.2l (d),"Rs. 1,92,755","Rs. 2,04,679"
Car,Volkswagen,Polo,2011,TRENDLINE 1.2L (D),"Rs. 61,201","Rs. 64,987"
Car,Volkswagen,Polo,2011,TRENDLINE 1.2L (P),"Rs. 1,22,682","Rs. 1,30,270"
Car,Volkswagen,Polo,2010,Comfortline 1.2l (d),"Rs. 63,972","Rs. 67,929"
Car,Volkswagen,Polo,2010,Comfortline 1.2L (P),"Rs. 1,19,406","Rs. 1,26,792"
Car,Volkswagen,Polo,2010,HIGHLINE 1.2L (P),"Rs. 1,44,817","Rs. 1,53,775"
Car,Volkswagen,Polo,2010,HIGHLINE 1.6L (P),"Rs. 1,55,957","Rs. 1,65,603"
Car,Volkswagen,Polo,2010,TRENDLINE 1.2L (D),"Rs. 58,566","Rs. 62,188"
Car,Volkswagen,Polo,2010,TRENDLINE 1.2L (P),"Rs. 1,07,246","Rs. 1,13,880"
Car,Volkswagen,T Roc,2021,1.5 TSI,"Rs. 14,05,902","Rs. 14,92,866"
Car,Volkswagen,T Roc,2020,1.5 TSI,"Rs. 11,82,503","Rs. 12,55,647"
Car,Volkswagen,Taigun,2024,Comfortline 1.0 TSI MT,"Rs. 11,20,768","Rs. 11,90,094"
Car,Volkswagen,Taigun,2024,GT 1.5 DSG,"Rs. 16,60,032","Rs. 17,62,714"
Car,Volkswagen,Taigun,2024,GT 1.5 TSI MT,"Rs. 16,03,870","Rs. 17,03,078"
Car,Volkswagen,Taigun,2024,GT Edge Limited Edition Carbon Steel Grey Matte,"Rs. 17,62,365","Rs. 18,71,377"
Car,Volkswagen,Taigun,2024,GT Edge Limited Edition Deep Black Pearl,"Rs. 17,56,653","Rs. 18,65,311"
Car,Volkswagen,Taigun,2024,GT Edge Limited Edition DSG Deep Black Pearl,"Rs. 18,76,596","Rs. 19,92,674"
Car,Volkswagen,Taigun,2024,GT Plus 1.5 MT,"Rs. 17,37,614","Rs. 18,45,096"
Car,Volkswagen,Taigun,2024,GT Plus 1.5 TSI DSG With Ventilated Seats,"Rs. 18,86,115","Rs. 20,02,781"
Car,Volkswagen,Taigun,2024,Highline 1.0 TSI AT,"Rs. 14,76,311","Rs. 15,67,629"
Car,Volkswagen,Taigun,2024,Highline 1.0 TSI MT,"Rs. 13,28,762","Rs. 14,10,954"
Car,Volkswagen,Taigun,2024,Topline 1.0 TSI AT,"Rs. 16,85,259","Rs. 17,89,501"
Car,Volkswagen,Taigun,2024,Topline 1.0 TSI MT,"Rs. 15,41,518","Rs. 16,36,870"
Car,Volkswagen,Taigun,2023,Comfortline 1.0 TSI MT,"Rs. 10,47,259","Rs. 11,12,037"
Car,Volkswagen,Taigun,2023,GT Plus 1.5 MT,"Rs. 15,99,918","Rs. 16,98,882"
Car,Volkswagen,Taigun,2023,GT Plus 1.5 TSI DSG With Ventilated Seats,"Rs. 17,13,566","Rs. 18,19,560"
Car,Volkswagen,Taigun,2023,Highline 1.0 TSI AT,"Rs. 13,67,875","Rs. 14,52,485"
Car,Volkswagen,Taigun,2023,Highline 1.0 TSI MT,"Rs. 12,33,538","Rs. 13,09,840"
Car,Volkswagen,Taigun,2023,Topline 1.0 TSI AT,"Rs. 15,60,423","Rs. 16,56,943"
Car,Volkswagen,Taigun,2023,Topline 1.0 TSI MT,"Rs. 14,25,192","Rs. 15,13,348"
Car,Volkswagen,Taigun,2022,Comfortline 1.0 TSI MT,"Rs. 9,03,523","Rs. 9,59,411"
Car,Volkswagen,Taigun,2022,First Anniversary 1.0TSI AT,"Rs. 13,84,727","Rs. 14,70,381"
Car,Volkswagen,Taigun,2022,First Anniversary 1.0TSI MT,"Rs. 12,63,507","Rs. 13,41,663"
Car,Volkswagen,Taigun,2022,GT 1.5 TSI MT,"Rs. 12,64,542","Rs. 13,42,762"
Car,Volkswagen,Taigun,2022,GT Plus 1.5 TSI DSG,"Rs. 14,74,978","Rs. 15,66,214"
Car,Volkswagen,Taigun,2022,Highline 1.0 TSI AT,"Rs. 11,78,288","Rs. 12,51,172"
Car,Volkswagen,Taigun,2022,Highline 1.0 TSI MT,"Rs. 10,65,149","Rs. 11,31,035"
Car,Volkswagen,Taigun,2022,Topline 1.0 TSI AT,"Rs. 13,39,915","Rs. 14,22,797"
Car,Volkswagen,Taigun,2022,Topline 1.0 TSI MT,"Rs. 12,26,776","Rs. 13,02,660"
Car,Volkswagen,Taigun,2021,Comfortline 1.0 TSI MT,"Rs. 7,70,474","Rs. 8,18,132"
Car,Volkswagen,Taigun,2021,GT 1.5 TSI MT,"Rs. 10,99,158","Rs. 11,67,148"
Car,Volkswagen,Taigun,2021,GT Plus 1.5 TSI DSG,"Rs. 12,81,525","Rs. 13,60,795"
Car,Volkswagen,Taigun,2021,Highline 1.0 TSI AT,"Rs. 10,29,719","Rs. 10,93,413"
Car,Volkswagen,Taigun,2021,Highline 1.0 TSI MT,"Rs. 9,36,336","Rs. 9,94,254"
Car,Volkswagen,Taigun,2021,Topline 1.0 TSI AT,"Rs. 11,62,246","Rs. 12,34,138"
Car,Volkswagen,Taigun,2021,Topline 1.0 TSI MT,"Rs. 10,64,351","Rs. 11,30,187"
Car,Volkswagen,Tiguan,2024,Elegance 2.0 TSI DSG,"Rs. 32,55,439","Rs. 34,56,807"
Car,Volkswagen,Tiguan,2023,Elegance 2.0 TSI DSG,"Rs. 28,73,584","Rs. 30,51,332"
Car,Volkswagen,Tiguan,2022,Elegance 2.0 TSI DSG,"Rs. 24,80,812","Rs. 26,34,264"
Car,Volkswagen,Vento,2019,COMFORTLINE DIESEL,"Rs. 5,95,965","Rs. 6,32,829"
Car,Volkswagen,Vento,2019,COMFORTLINE PETROL,"Rs. 5,75,152","Rs. 6,10,728"
Car,Volkswagen,Vento,2019,CUP EDITION DIESEL,"Rs. 5,93,758","Rs. 6,30,486"
Car,Volkswagen,Vento,2019,CUP EDITION PETROL,"Rs. 5,88,011","Rs. 6,24,383"
Car,Volkswagen,Vento,2019,GT LINE DIESEL,"Rs. 8,90,524","Rs. 9,45,608"
Car,Volkswagen,Vento,2019,GT LINE PETROL,"Rs. 7,93,581","Rs. 8,42,669"
Car,Volkswagen,Vento,2019,HIGHLINE DIESEL,"Rs. 7,40,490","Rs. 7,86,294"
Car,Volkswagen,Vento,2019,HIGHLINE DIESEL AT,"Rs. 8,17,013","Rs. 8,67,549"
Car,Volkswagen,Vento,2019,HIGHLINE DIESEL CONNECT EDITION,"Rs. 7,80,024","Rs. 8,28,272"
Car,Volkswagen,Vento,2019,HIGHLINE PETROL,"Rs. 5,95,701","Rs. 6,32,549"
Car,Volkswagen,Vento,2019,HIGHLINE PETROL AT,"Rs. 7,22,474","Rs. 7,67,164"
Car,Volkswagen,Vento,2019,HIGHLINE PETROL CONNECT EDITION,"Rs. 6,90,059","Rs. 7,32,743"
Car,Volkswagen,Vento,2019,HIGHLINE PLUS 1.2 (P) AT 16 ALLOY,"Rs. 7,84,905","Rs. 8,33,455"
Car,Volkswagen,Vento,2019,HIGHLINE PLUS 1.5 AT (D) 16 ALLOY,"Rs. 8,83,425","Rs. 9,38,069"
Car,Volkswagen,Vento,2019,TRENDLINE DIESEL,"Rs. 5,64,679","Rs. 5,99,607"
Car,Volkswagen,Vento,2019,TRENDLINE PETROL,"Rs. 5,19,017","Rs. 5,51,121"
Car,Volkswagen,Vento,2018,1.2 TSI Highline Plus AT,"Rs. 6,95,971","Rs. 7,39,021"
Car,Volkswagen,Vento,2018,1.5 TDI HIGHLINE PLUS,"Rs. 7,03,882","Rs. 7,47,422"
Car,Volkswagen,Vento,2018,1.5 TDI HIGHLINE PLUS AT,"Rs. 7,83,673","Rs. 8,32,147"
Car,Volkswagen,Vento,2018,1.6 MPI Highline Plus,"Rs. 6,12,795","Rs. 6,50,699"
Car,Volkswagen,Vento,2018,COMFORTLINE DIESEL,"Rs. 5,31,027","Rs. 5,63,875"
Car,Volkswagen,Vento,2018,COMFORTLINE PETROL,"Rs. 5,12,709","Rs. 5,44,423"
Car,Volkswagen,Vento,2018,HIGHLINE DIESEL,"Rs. 6,63,349","Rs. 7,04,381"
Car,Volkswagen,Vento,2018,HIGHLINE DIESEL AT,"Rs. 7,30,459","Rs. 7,75,643"
Car,Volkswagen,Vento,2018,HIGHLINE DIESEL CONNECT EDITION,"Rs. 7,09,245","Rs. 7,53,115"
Car,Volkswagen,Vento,2017,1.6 MPI HIGHLINE PLUS,"Rs. 5,44,751","Rs. 5,78,447"
Car,Volkswagen,Vento,2017,ALLSTAR 1.5 (D),"Rs. 5,48,291","Rs. 5,82,205"
Car,Volkswagen,Vento,2017,ALLSTAR 1.6 (P),"Rs. 4,45,891","Rs. 4,73,471"
Car,Volkswagen,Vento,2017,COMFORTLINE DIESEL,"Rs. 4,71,936","Rs. 5,01,128"
Car,Volkswagen,Vento,2017,COMFORTLINE DIESEL AT,"Rs. 6,04,094","Rs. 6,41,460"
Car,Volkswagen,Vento,2017,COMFORTLINE PETROL,"Rs. 4,46,669","Rs. 4,74,297"
Car,Volkswagen,Vento,2017,COMFORTLINE PETROL AT,"Rs. 5,17,458","Rs. 5,49,466"
Car,Volkswagen,Vento,2017,HIGHLINE DIESEL,"Rs. 5,75,514","Rs. 6,11,112"
Car,Volkswagen,Vento,2017,HIGHLINE DIESEL AT,"Rs. 6,38,803","Rs. 6,78,317"
Car,Volkswagen,Vento,2017,HIGHLINE PETROL,"Rs. 4,66,049","Rs. 4,94,877"
Car,Volkswagen,Vento,2017,HIGHLINE PETROL AT,"Rs. 5,60,235","Rs. 5,94,889"
Car,Volkswagen,Vento,2017,PREFERRED EDTION (D),"Rs. 5,51,404","Rs. 5,85,512"
Car,Volkswagen,Vento,2017,PREFERRED EDTION (D) AT,"Rs. 6,15,551","Rs. 6,53,627"
Car,Volkswagen,Vento,2017,PREFERRED EDTION (P),"Rs. 4,65,187","Rs. 4,93,961"
Car,Volkswagen,Vento,2017,PREFERRED EDTION (P) AT,"Rs. 5,39,274","Rs. 5,72,632"
Car,Volkswagen,Vento,2017,TRENDLINE DIESEL,"Rs. 4,54,000","Rs. 4,82,082"
Car,Volkswagen,Vento,2017,TRENDLINE PETROL,"Rs. 3,99,753","Rs. 4,24,481"
Car,Volkswagen,Vento,2016,COMFORTLINE DIESEL,"Rs. 4,35,047","Rs. 4,61,957"
Car,Volkswagen,Vento,2016,COMFORTLINE DIESEL AT,"Rs. 5,47,707","Rs. 5,81,585"
Car,Volkswagen,Vento,2016,COMFORTLINE PETROL,"Rs. 4,11,754","Rs. 4,37,224"
Car,Volkswagen,Vento,2016,COMFORTLINE PETROL AT,"Rs. 4,77,011","Rs. 5,06,517"
Car,Volkswagen,Vento,2016,HIGHLINE DIESEL,"Rs. 5,33,141","Rs. 5,66,119"
Car,Volkswagen,Vento,2016,HIGHLINE DIESEL AT,"Rs. 5,90,608","Rs. 6,27,140"
Car,Volkswagen,Vento,2016,HIGHLINE PETROL,"Rs. 4,31,736","Rs. 4,58,442"
Car,Volkswagen,Virtus,2024,Comfortline 1.0L TSI MT,"Rs. 10,74,599","Rs. 11,41,069"
Car,Volkswagen,Virtus,2024,GT Plus 1.5 MT,"Rs. 16,02,951","Rs. 17,02,103"
Car,Volkswagen,Virtus,2024,Highline 1.0L TSI AT,"Rs. 13,81,265","Rs. 14,66,705"
Car,Volkswagen,Virtus,2024,Highline 1.0L TSI MT,"Rs. 12,61,185","Rs. 13,39,197"
Car,Volkswagen,Virtus,2024,Topline 1.0L TSI AT,"Rs. 15,38,293","Rs. 16,33,445"
Car,Volkswagen,Virtus,2024,Topline 1.0L TSI MT,"Rs. 14,18,213","Rs. 15,05,937"
Car,Volkswagen,Virtus,2023,Comfortline 1.0L TSI MT,"Rs. 9,54,761","Rs. 10,13,819"
Car,Volkswagen,Virtus,2023,GT Edge Limited Edition DSG,"Rs. 15,56,439","Rs. 16,52,713"
Car,Volkswagen,Virtus,2023,GT Edge Limited Edition MT,"Rs. 14,18,435","Rs. 15,06,173"
Car,Volkswagen,Virtus,2023,GT Plus 1.5 MT,"Rs. 14,01,907","Rs. 14,88,623"
Car,Volkswagen,Virtus,2023,GT Plus 1.5L TSI EVO DSG,"Rs. 15,40,655","Rs. 16,35,953"
Car,Volkswagen,Virtus,2023,Highline 1.0L TSI AT,"Rs. 12,19,198","Rs. 12,94,612"
Car,Volkswagen,Virtus,2023,Highline 1.0L TSI MT,"Rs. 11,11,770","Rs. 11,80,540"
Car,Volkswagen,Virtus,2023,Topline 1.0L TSI AT,"Rs. 13,44,806","Rs. 14,27,990"
Car,Volkswagen,Virtus,2023,Topline 1.0L TSI MT,"Rs. 12,37,379","Rs. 13,13,917"
Car,Volkswagen,Virtus,2022,Comfortline 1.0L TSI MT,"Rs. 8,00,046","Rs. 8,49,534"
Car,Volkswagen,Virtus,2022,GT Plus 1.5L TSI EVO DSG,"Rs. 12,90,108","Rs. 13,69,908"
Car,Volkswagen,Virtus,2022,Highline 1.0L TSI AT,"Rs. 10,14,971","Rs. 10,77,753"
Car,Volkswagen,Virtus,2022,Highline 1.0L TSI MT,"Rs. 9,23,663","Rs. 9,80,797"
Car,Volkswagen,Virtus,2022,Topline 1.0L TSI AT,"Rs. 11,32,598","Rs. 12,02,656"
Car,Volkswagen,Virtus,2022,Topline 1.0L TSI MT,"Rs. 10,24,804","Rs. 10,88,194"
Car,Volvo,S60,2022,T4 INSCRIPTION,"Rs. 38,18,976","Rs. 40,55,202"
Car,Volvo,S60,2021,T4 INSCRIPTION,"Rs. 33,91,838","Rs. 36,01,642"
Car,Volvo,S60,2020,MOMENTUM,"Rs. 20,09,686","Rs. 21,33,996"
Car,Volvo,S60,2020,POLESTAR,"Rs. 28,21,844","Rs. 29,96,392"
Car,Volvo,S60,2019,CROSS COUNTRY INSCRIPTION,"Rs. 20,90,052","Rs. 22,19,334"
Car,Volvo,S60,2019,MOMENTUM,"Rs. 18,34,539","Rs. 19,48,015"
Car,Volvo,S60,2019,POLESTAR,"Rs. 25,75,917","Rs. 27,35,253"
Car,Volvo,S60,2018,CROSS COUNTRY INSCRIPTION,"Rs. 18,64,478","Rs. 19,79,806"
Car,Volvo,S60,2018,INSCRIPTION,"Rs. 17,75,579","Rs. 18,85,409"
Car,Volvo,S60,2018,KINETIC,"Rs. 15,14,164","Rs. 16,07,824"
Car,Volvo,S60,2018,MOMENTUM,"Rs. 16,43,727","Rs. 17,45,401"
Car,Volvo,S60,2018,POLESTAR,"Rs. 22,87,090","Rs. 24,28,560"
Car,Volvo,S60,2018,T6,"Rs. 18,75,874","Rs. 19,91,908"
Car,Volvo,S60,2017,CROSS COUNTRY,"Rs. 15,42,995","Rs. 16,38,437"
Car,Volvo,S60,2017,INSCRIPTION,"Rs. 16,19,964","Rs. 17,20,168"
Car,Volvo,S60,2017,KINETIC,"Rs. 13,67,782","Rs. 14,52,388"
Car,Volvo,S60,2017,MOMENTUM,"Rs. 14,76,550","Rs. 15,67,884"
Car,Volvo,S60,2017,POLESTAR,"Rs. 20,21,917","Rs. 21,46,985"
Car,Volvo,S60,2017,T6,"Rs. 17,11,469","Rs. 18,17,333"
Car,Volvo,S60,2016,CROSS COUNTRY,"Rs. 13,54,427","Rs. 14,38,205"
Car,Volvo,S60,2016,Inscription,"Rs. 14,23,358","Rs. 15,11,400"
Car,Volvo,S60,2016,Kinetic,"Rs. 11,99,775","Rs. 12,73,987"
Car,Volvo,S60,2016,Momentum,"Rs. 12,97,345","Rs. 13,77,593"
Car,Volvo,S60,2016,T6,"Rs. 15,03,728","Rs. 15,96,742"
Car,Volvo,S60,2015,INSCRIPTION,"Rs. 13,14,618","Rs. 13,95,934"
Car,Volvo,S60,2015,KINETIC,"Rs. 11,08,115","Rs. 11,76,659"
